,index,brand,content,engagement,has_spend,id,impact,share_token,timestamp,type,urls,channel_type,channel,caption,comment_count,filter_name,hashtags,image_url,like_count,link,links,post_id,Text,in our,in our,in our,in our,link in,Main_topic
10,103,Vogue,"{'links': [], 'post_id': '1646688225252775148_198154074', 'hashtags': '', 'caption': 'Nothing is out-of-bounds in the excruciatingly funny work of Phoebe Waller-Bridgeâwriter, actor, showrunner, (bad) feminist icon. Tap the link in our bio for more. Photographed by @MikaelJansson, styled by @phyllis_posnick, Vogue, December 2017.', 'comment_count': 341, 'like_count': 43725, 'link': 'https://www.instagram.com/p/BbaNjdiApTs/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/23507196_1894924994155121_1044900723470368768_n.jpg'}",44066,,MTM3MzI2LTE3MDYzMTQxX2luc3RhZ3JhbSBwaWNfMA,0.561990494641724,khwGyiOs2-HXB8o-XurQ2iOKc8QtPrW059MBdLA4z0s,2017-11-12 21:02:35,instagram pic,,photo,instagram,"Nothing is out-of-bounds in the excruciatingly funny work of Phoebe Waller-Bridgeâwriter, actor, showrunner, (bad) feminist icon. Tap the link in our bio for more. Photographed by @MikaelJansson, styled by @phyllis_posnick, Vogue, December 2017.",341.0,Normal,,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/23507196_1894924994155121_1044900723470368768_n.jpg,43725.0,https://www.instagram.com/p/BbaNjdiApTs/,[],1646688225252775148_198154074," photo Nothing is out-of-bounds in the excruciatingly funny work of Phoebe Waller-Bridgeâwriter, actor, showrunner, (bad) feminist icon. Tap the link in our bio for more. Photographed by @MikaelJansson, styled by @phyllis_posnick, Vogue, December 2017.",0.040788160532025906,0.04138367221870181,0.041079198324812084,0.040358253914140975,0.8363907150103193,4
11,111,Vogue,"{'links': [], 'post_id': '1646581548088170394_198154074', 'hashtags': 'regram', 'caption': 'When two worlds collide. Tap the link in our bio to see Drizzyâs new custom @prada flight suits, windbreakers, and track pants for âThe Boy Meets World Tour.â #regram @champagnepapi', 'comment_count': 428, 'like_count': 145118, 'link': 'https://www.instagram.com/p/BbZ1TGrghea/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/23421157_388464318254422_7061274784104972288_n.jpg'}",145546,,MTM3MzI2LTE3MDYzMTQyX2luc3RhZ3JhbSBwaWNfMA,1.937020642887776,4f3Q4FMRkeknDKvfgfRWsCOKc8QtPrW059MBdLA4z0s,2017-11-12 17:30:38,instagram pic,,photo,instagram,"When two worlds collide. Tap the link in our bio to see Drizzyâs new custom @prada flight suits, windbreakers, and track pants for âThe Boy Meets World Tour.â #regram @champagnepapi",428.0,Normal,regram,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/23421157_388464318254422_7061274784104972288_n.jpg,145118.0,https://www.instagram.com/p/BbZ1TGrghea/,[],1646581548088170394_198154074," photo When two worlds collide. Tap the link in our bio to see Drizzyâs new custom @prada flight suits, windbreakers, and track pants for âThe Boy Meets World Tour.â #regram @champagnepapi",0.0337452096186791,0.0338522130332081,0.6218096775203332,0.27673416149947155,0.03385873832830807,2
12,112,Vogue,"{'links': [], 'post_id': '1646546721364333663_198154074', 'hashtags': 'Yadim', 'caption': '@Pharrell may have a knack for generating groovy radio hits, but thereâs a whole lot more to him than creating chart-topping tunes. Tap the link in our bio to see more from his Vogue cover shoot. Photographed by @MarioTestino, styled by @lucindachambers, Vogue, December 2017. Hair: @hairbychristiaan; Makeup: #Yadim; Menswear Editor: @Michael_Philouze', 'comment_count': 102, 'like_count': 30227, 'link': 'https://www.instagram.com/p/BbZtYTxAVRf/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/23421281_124608211567426_3750787947390042112_n.jpg'}",30329,,MTM3MzI2LTE3MDYzMTQzX2luc3RhZ3JhbSBwaWNfMA,0.414817062635557,Tf7nk41UvCKVFn9SUpDulSOKc8QtPrW059MBdLA4z0s,2017-11-12 16:21:26,instagram pic,,photo,instagram,"@Pharrell may have a knack for generating groovy radio hits, but thereâs a whole lot more to him than creating chart-topping tunes. Tap the link in our bio to see more from his Vogue cover shoot. Photographed by @MarioTestino, styled by @lucindachambers, Vogue, December 2017. Hair: @hairbychristiaan; Makeup: #Yadim; Menswear Editor: @Michael_Philouze",102.0,Normal,Yadim,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/23421281_124608211567426_3750787947390042112_n.jpg,30227.0,https://www.instagram.com/p/BbZtYTxAVRf/,[],1646546721364333663_198154074," photo @Pharrell may have a knack for generating groovy radio hits, but thereâs a whole lot more to him than creating chart-topping tunes. Tap the link in our bio to see more from his Vogue cover shoot. Photographed by @MarioTestino, styled by @lucindachambers, Vogue, December 2017. Hair: @hairbychristiaan; Makeup: #Yadim; Menswear Editor: @Michael_Philouze",0.02877056496553689,0.8846195129652568,0.028884421917719783,0.02888914627129893,0.028836353880187602,1
13,124,Vogue,"{'links': [], 'post_id': '1646023747699852187_198154074', 'hashtags': '', 'caption': 'There arenât many women like Demi Moore. The actress, who turns 55 today, has transformed her look for countless roles and along the way, managed to defy all boundaries of aging. Tap the link in our bio for more.', 'comment_count': 469, 'like_count': 103538, 'link': 'https://www.instagram.com/p/BbX2eClgcOb/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/23421680_2413862158838305_7987250066467323904_n.jpg'}",104007,,MTM3MzI2LTE3MDQ4MjU0X2luc3RhZ3JhbSBwaWNfMA,1.483641565485077,K2Pnl_O7839oGlAiFdcz1yOKc8QtPrW059MBdLA4z0s,2017-11-11 23:02:23,instagram pic,,photo,instagram,"There arenât many women like Demi Moore. The actress, who turns 55 today, has transformed her look for countless roles and along the way, managed to defy all boundaries of aging. Tap the link in our bio for more.",469.0,Normal,,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/23421680_2413862158838305_7987250066467323904_n.jpg,103538.0,https://www.instagram.com/p/BbX2eClgcOb/,[],1646023747699852187_198154074," photo There arenât many women like Demi Moore. The actress, who turns 55 today, has transformed her look for countless roles and along the way, managed to defy all boundaries of aging. Tap the link in our bio for more.",0.896782539738921,0.02583102110702805,0.02587804708905653,0.025727096976553315,0.025781295088441125,0
14,132,Vogue,"{'links': [], 'video_url': 'https://scontent.cdninstagram.com/t50.2886-16/23497875_507492526300623_335602890469015552_n.mp4', 'post_id': '1645903667880031111_198154074', 'hashtags': 'BarbaraKruger Performa17 ColemanSkatepark regram', 'caption': ""#BarbaraKruger takes aim at Supreme and streetwear in her new @performanyc piece that's part of #Performa17 at the #ColemanSkatepark. Tap the link in our bio to find out more. #regram @artsy"", 'comment_count': 62, 'like_count': 10604, 'link': 'https://www.instagram.com/p/BbXbKpigHOH/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/e15/23421671_386810978421369_3665491662123040768_n.jpg'}",10666,,MTM3MzI2LTE3MjQ4NDlfaW5zdGFncmFtIHZpZF8w,0.131619358251393,uMX639Arl0r3Es9HdWbj9KHl_2GzzhrRU6QuwqKAFeE,2017-11-11 19:04:04,instagram vid,,video,instagram,#BarbaraKruger takes aim at Supreme and streetwear in her new @performanyc piece that's part of #Performa17 at the #ColemanSkatepark. Tap the link in our bio to find out more. #regram @artsy,62.0,Normal,BarbaraKruger Performa17 ColemanSkatepark regram,https://scontent.cdninstagram.com/t51.2885-15/e15/23421671_386810978421369_3665491662123040768_n.jpg,10604.0,https://www.instagram.com/p/BbXbKpigHOH/,[],1645903667880031111_198154074, video #BarbaraKruger takes aim at Supreme and streetwear in her new @performanyc piece that's part of #Performa17 at the #ColemanSkatepark. Tap the link in our bio to find out more. #regram @artsy,0.03430048355846824,0.6277885414934478,0.03435847550536459,0.2693639967455429,0.03418850269717646,1
15,138,Vogue,"{'links': [], 'post_id': '1645813772922898822_198154074', 'hashtags': '', 'caption': 'The key to healthier living starts where you begin and end the day: in your bathroom. Tap the link in our bio for your guide to a wellness-oriented bathroom overhaul. Photographed by @mikaeljansson, Vogue, July 2014.', 'comment_count': 452, 'like_count': 137823, 'link': 'https://www.instagram.com/p/BbXGugVg8mG/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/23416999_1101007723335570_6504087963830321152_n.jpg'}",138275,,MTM3MzI2LTE3MDMzMzAwX2luc3RhZ3JhbSBwaWNfMA,2.070051576720903,aHkp3zIilWx_HVOrjEmStyOKc8QtPrW059MBdLA4z0s,2017-11-11 16:05:12,instagram pic,,photo,instagram,"The key to healthier living starts where you begin and end the day: in your bathroom. Tap the link in our bio for your guide to a wellness-oriented bathroom overhaul. Photographed by @mikaeljansson, Vogue, July 2014.",452.0,Normal,,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/23416999_1101007723335570_6504087963830321152_n.jpg,137823.0,https://www.instagram.com/p/BbXGugVg8mG/,[],1645813772922898822_198154074," photo The key to healthier living starts where you begin and end the day: in your bathroom. Tap the link in our bio for your guide to a wellness-oriented bathroom overhaul. Photographed by @mikaeljansson, Vogue, July 2014.",0.03406802465136668,0.0339990855296037,0.8644243567025188,0.03366696454360013,0.033841568572910576,2
16,146,Vogue,"{'links': [], 'post_id': '1645355600726599254_198154074', 'hashtags': '', 'caption': 'Have to go to a party but hate party dressing? Tap the link in our bio for six unorthodox looks to try now. Photographed by @theo123456, Vogue, January 2017.', 'comment_count': 230, 'like_count': 55385, 'link': 'https://www.instagram.com/p/BbVejOOgiZW/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/23347696_1122206821247846_7290991324679897088_n.jpg'}",55615,,MTM3MzI2LTE3MDI1MjY5X2luc3RhZ3JhbSBwaWNfMA,0.6732618352780181,sbZcv-VGYAFmFhmz--3BDSOKc8QtPrW059MBdLA4z0s,2017-11-11 00:54:53,instagram pic,,photo,instagram,"Have to go to a party but hate party dressing? Tap the link in our bio for six unorthodox looks to try now. Photographed by @theo123456, Vogue, January 2017.",230.0,Normal,,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/23347696_1122206821247846_7290991324679897088_n.jpg,55385.0,https://www.instagram.com/p/BbVejOOgiZW/,[],1645355600726599254_198154074," photo Have to go to a party but hate party dressing? Tap the link in our bio for six unorthodox looks to try now. Photographed by @theo123456, Vogue, January 2017.",0.040619195185264335,0.47334735734140165,0.0407098909229316,0.040238260858584986,0.40508529569181734,1
17,152,Vogue,"{'links': [], 'post_id': '1645248754556713245_198154074', 'hashtags': '', 'caption': 'Bundle up! Tap the link in our bio for 15 of the coolest coats to invest in this season. Photographed by @inezandvinoodh, Vogue, October 2010.', 'comment_count': 412, 'like_count': 112594, 'link': 'https://www.instagram.com/p/BbVGQZ-gbkd/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/23417089_155271501748046_3880801769990651904_n.jpg'}",113006,,MTM3MzI2LTE3MDI1MjcwX2luc3RhZ3JhbSBwaWNfMA,1.437091495532281,MgYcQT7BQAZTw4yhznzCiiOKc8QtPrW059MBdLA4z0s,2017-11-10 21:22:36,instagram pic,,photo,instagram,"Bundle up! Tap the link in our bio for 15 of the coolest coats to invest in this season. Photographed by @inezandvinoodh, Vogue, October 2010.",412.0,Normal,,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/23417089_155271501748046_3880801769990651904_n.jpg,112594.0,https://www.instagram.com/p/BbVGQZ-gbkd/,[],1645248754556713245_198154074," photo Bundle up! Tap the link in our bio for 15 of the coolest coats to invest in this season. Photographed by @inezandvinoodh, Vogue, October 2010.",0.04041439237688715,0.8380422313816362,0.04085691776307952,0.040241864630648855,0.040444593847748324,1
18,156,Vogue,"{'links': [], 'post_id': '1645168835986288454_198154074', 'hashtags': 'TimWalker', 'caption': 'With an all-star cast including @djimon_hounsou and @rupaulofficial, the 2018 @pirelli calendar is a fantastical retelling of Alice in Wonderland for the modern age. It also marks the brandâs first all-black cast since 1987. Tap the link in our bio to see more. Photographed by #TimWalker.', 'comment_count': 292, 'like_count': 51807, 'link': 'https://www.instagram.com/p/BbU0FcAgW9G/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/23416644_519047318460339_3109162946249359360_n.jpg'}",52099,,MTM3MzI2LTE3MDI1MjcxX2luc3RhZ3JhbSBwaWNfMA,0.6522413829724341,hQooHxvjds9e0yDvHnCAciOKc8QtPrW059MBdLA4z0s,2017-11-10 18:43:49,instagram pic,,photo,instagram,"With an all-star cast including @djimon_hounsou and @rupaulofficial, the 2018 @pirelli calendar is a fantastical retelling of Alice in Wonderland for the modern age. It also marks the brandâs first all-black cast since 1987. Tap the link in our bio to see more. Photographed by #TimWalker.",292.0,Normal,TimWalker,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/23416644_519047318460339_3109162946249359360_n.jpg,51807.0,https://www.instagram.com/p/BbU0FcAgW9G/,[],1645168835986288454_198154074," photo With an all-star cast including @djimon_hounsou and @rupaulofficial, the 2018 @pirelli calendar is a fantastical retelling of Alice in Wonderland for the modern age. It also marks the brandâs first all-black cast since 1987. Tap the link in our bio to see more. Photographed by #TimWalker.",0.020499328110109027,0.45024773397306045,0.020462486321281288,0.4884004267219417,0.020390024873607554,3
19,160,Vogue,"{'links': [], 'post_id': '1645092351401723888_198154074', 'hashtags': 'MerylStreep AnnieLeibovitz', 'caption': 'Forty-five years after making a decision that eventually ended the Nixon presidency, Katharine Graham, the fabled publisher and owner of The @washingtonpost, is finally getting her due. With the release this month of Steven Spielbergâs The Post, in which she is played by our December cover star #MerylStreep, she will be known as the woman who, at a critical moment, did the right thing for a free press and the Constitution. At the time, her executive editor, Ben Bradlee, was given the credit, and Alan Pakulaâs 1976 movie of Bernstein and Woodwardâs account, All the Presidentâs Men, was a macho affair in which she was all but airbrushed out of history. âI am entranced by her energy, mind, grace, humor, and humility,â said Streep, âqualities in such short supply these days!â Tap the link in our bio to read more. Photographed by #AnnieLeibovitz, styled by @tonnegood, Vogue, December 2017.', 'comment_count': 438, 'like_count': 115498, 'link': 'https://www.instagram.com/p/BbUiscMAwfw/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/23498685_396148150803397_1160289306254770176_n.jpg'}",115936,,MTM3MzI2LTE3MDI1MjcyX2luc3RhZ3JhbSBwaWNfMA,1.497783990015607,w4_HbSjhUxcyySoDV89IwyOKc8QtPrW059MBdLA4z0s,2017-11-10 16:11:52,instagram pic,,photo,instagram,"Forty-five years after making a decision that eventually ended the Nixon presidency, Katharine Graham, the fabled publisher and owner of The @washingtonpost, is finally getting her due. With the release this month of Steven Spielbergâs The Post, in which she is played by our December cover star #MerylStreep, she will be known as the woman who, at a critical moment, did the right thing for a free press and the Constitution. At the time, her executive editor, Ben Bradlee, was given the credit, and Alan Pakulaâs 1976 movie of Bernstein and Woodwardâs account, All the Presidentâs Men, was a macho affair in which she was all but airbrushed out of history. âI am entranced by her energy, mind, grace, humor, and humility,â said Streep, âqualities in such short supply these days!â Tap the link in our bio to read more. Photographed by #AnnieLeibovitz, styled by @tonnegood, Vogue, December 2017.",438.0,Normal,MerylStreep AnnieLeibovitz,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/23498685_396148150803397_1160289306254770176_n.jpg,115498.0,https://www.instagram.com/p/BbUiscMAwfw/,[],1645092351401723888_198154074," photo Forty-five years after making a decision that eventually ended the Nixon presidency, Katharine Graham, the fabled publisher and owner of The @washingtonpost, is finally getting her due. With the release this month of Steven Spielbergâs The Post, in which she is played by our December cover star #MerylStreep, she will be known as the woman who, at a critical moment, did the right thing for a free press and the Constitution. At the time, her executive editor, Ben Bradlee, was given the credit, and Alan Pakulaâs 1976 movie of Bernstein and Woodwardâs account, All the Presidentâs Men, was a macho affair in which she was all but airbrushed out of history. âI am entranced by her energy, mind, grace, humor, and humility,â said Streep, âqualities in such short supply these days!â Tap the link in our bio to read more. Photographed by #AnnieLeibovitz, styled by @tonnegood, Vogue, December 2017.",0.9610998385022863,,,,,0
20,177,Vogue,"{'links': [], 'video_url': 'https://scontent.cdninstagram.com/t50.2886-16/23418156_312756512534802_8842401200679682048_n.mp4', 'post_id': '1644448259910997076_198154074', 'hashtags': '', 'caption': 'Until the âLemonâ was released last week, it had been seven years since @nerd had put out a song. Despite the influential groupâs absence, lead vocalist @Pharrell Williams has remained at the top of his game: Heâs written and produced some of the last few yearsâ most recognizable hits and continues to solidify his imprint on the fashion world working with brands such as @gstarraw, @adidas, and @chanelofficial, to name a few. Tap the link in our bio to watch our full video with the mastermind, as he discusses his latest work and evolving style, inside his studio.\n\nDirector @lotfy_\nDP @jacksonhnt \nSound Chris Bennett \nEdited by Jesse Threatt', 'comment_count': 158, 'like_count': 22206, 'link': 'https://www.instagram.com/p/BbSQPrPgRRU/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/23347493_374937992962717_3961005061563219968_n.jpg'}",22364,,MTM3MzI2LTE3MjA5NDJfaW5zdGFncmFtIHZpZF8w,0.31472584893035704,v8Bx3IfRJdlteXuW1v8m4qHl_2GzzhrRU6QuwqKAFeE,2017-11-09 18:52:37,instagram vid,,video,instagram,"Until the âLemonâ was released last week, it had been seven years since @nerd had put out a song. Despite the influential groupâs absence, lead vocalist @Pharrell Williams has remained at the top of his game: Heâs written and produced some of the last few yearsâ most recognizable hits and continues to solidify his imprint on the fashion world working with brands such as @gstarraw, @adidas, and @chanelofficial, to name a few. Tap the link in our bio to watch our full video with the mastermind, as he discusses his latest work and evolving style, inside his studio.

Director @lotfy_
DP @jacksonhnt 
Sound Chris Bennett 
Edited by Jesse Threatt",158.0,Normal,,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/23347493_374937992962717_3961005061563219968_n.jpg,22206.0,https://www.instagram.com/p/BbSQPrPgRRU/,[],1644448259910997076_198154074," video Until the âLemonâ was released last week, it had been seven years since @nerd had put out a song. Despite the influential groupâs absence, lead vocalist @Pharrell Williams has remained at the top of his game: Heâs written and produced some of the last few yearsâ most recognizable hits and continues to solidify his imprint on the fashion world working with brands such as @gstarraw, @adidas, and @chanelofficial, to name a few. Tap the link in our bio to watch our full video with the mastermind, as he discusses his latest work and evolving style, inside his studio.

Director @lotfy_
DP @jacksonhnt 
Sound Chris Bennett 
Edited by Jesse Threatt",0.01140472591314146,0.011435395698619044,0.011403580860277956,0.34444071692322914,0.6213155806047324,4
21,178,Vogue,"{'links': [], 'post_id': '1644447393627822986_198154074', 'hashtags': '', 'caption': 'Surprise! @Pharrell and @imaanhammam grace the cover of a special subscriber version of our December 125th anniversary issue. Tap the link in our bio to see the full spread. Photographed by @mariotestino, styled by @lucindachambers, Vogue, December 2017.', 'comment_count': 308, 'like_count': 77286, 'link': 'https://www.instagram.com/p/BbSQDEdANuK/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/23280097_143533606287061_4164633073134075904_n.jpg'}",77594,,MTM3MzI2LTE3MDA4MzA2X2luc3RhZ3JhbSBwaWNfMA,1.107314543551433,NZxt-VTH3lhKi7gBdjBY7SOKc8QtPrW059MBdLA4z0s,2017-11-09 18:50:27,instagram pic,,photo,instagram,"Surprise! @Pharrell and @imaanhammam grace the cover of a special subscriber version of our December 125th anniversary issue. Tap the link in our bio to see the full spread. Photographed by @mariotestino, styled by @lucindachambers, Vogue, December 2017.",308.0,Normal,,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/23280097_143533606287061_4164633073134075904_n.jpg,77286.0,https://www.instagram.com/p/BbSQDEdANuK/,[],1644447393627822986_198154074," photo Surprise! @Pharrell and @imaanhammam grace the cover of a special subscriber version of our December 125th anniversary issue. Tap the link in our bio to see the full spread. Photographed by @mariotestino, styled by @lucindachambers, Vogue, December 2017.",0.022852103520847555,0.9097892701571269,0.022389544585999784,0.022388498332379516,0.022580583403646128,1
22,179,Vogue,"{'links': [], 'video_url': 'https://scontent.cdninstagram.com/t50.2886-16/23487668_183697308875076_2049969903057764352_n.mp4', 'post_id': '1644444317525322568_198154074', 'hashtags': '', 'caption': 'Watch what happened when December cover star Meryl Streep stopped by the Vogue offices to be interviewed by Anna Wintour. Tap the link in our bio for the full video. \nDirector @vincentpeone \nDP @joevictorine \nLighting Design @vsny_films \nFirst AC @omarguinier \nSecond Camera @huntertherrick \nSound @fathercorso \nEdited by Jesse Threatt', 'comment_count': 1573, 'like_count': 119324, 'link': 'https://www.instagram.com/p/BbSPWTnAatI/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/23416526_340378353038480_5438576220587425792_n.jpg'}",120897,,MTM3MzI2LTE3MjA5NDNfaW5zdGFncmFtIHZpZF8w,1.5339692685330641,sJh1o_I_RyliI6P5r1dWj6Hl_2GzzhrRU6QuwqKAFeE,2017-11-09 18:44:27,instagram vid,,video,instagram,"Watch what happened when December cover star Meryl Streep stopped by the Vogue offices to be interviewed by Anna Wintour. Tap the link in our bio for the full video. 
Director @vincentpeone 
DP @joevictorine 
Lighting Design @vsny_films 
First AC @omarguinier 
Second Camera @huntertherrick 
Sound @fathercorso 
Edited by Jesse Threatt",1573.0,Normal,,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/23416526_340378353038480_5438576220587425792_n.jpg,119324.0,https://www.instagram.com/p/BbSPWTnAatI/,[],1644444317525322568_198154074," video Watch what happened when December cover star Meryl Streep stopped by the Vogue offices to be interviewed by Anna Wintour. Tap the link in our bio for the full video. 
Director @vincentpeone 
DP @joevictorine 
Lighting Design @vsny_films 
First AC @omarguinier 
Second Camera @huntertherrick 
Sound @fathercorso 
Edited by Jesse Threatt",0.03377167687142655,0.8237625311180796,0.03361605305795216,0.07480295641318901,0.03404678253935277,1
23,180,Vogue,"{'links': [], 'post_id': '1644432084418275964_198154074', 'hashtags': 'MerylStreep AnnieLeibovitz', 'caption': '#MerylStreep stars on the cover of our December issue! Tap the link in our bio to read the full cover story and reserve your copy now on @Amazon. Photographed by #AnnieLeibovitz, styled by @tonnegood, Vogue, December 2017.', 'comment_count': 1151, 'like_count': 189891, 'link': 'https://www.instagram.com/p/BbSMkSpAap8/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/23279944_187253948516117_4017381665578942464_n.jpg'}",191042,,MTM3MzI2LTE3MDA4MzA3X2luc3RhZ3JhbSBwaWNfMA,2.437077496340145,OzK7o55ZfbplOeVu2xczBiOKc8QtPrW059MBdLA4z0s,2017-11-09 18:20:02,instagram pic,,photo,instagram,"#MerylStreep stars on the cover of our December issue! Tap the link in our bio to read the full cover story and reserve your copy now on @Amazon. Photographed by #AnnieLeibovitz, styled by @tonnegood, Vogue, December 2017.",1151.0,Normal,MerylStreep AnnieLeibovitz,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/23279944_187253948516117_4017381665578942464_n.jpg,189891.0,https://www.instagram.com/p/BbSMkSpAap8/,[],1644432084418275964_198154074," photo #MerylStreep stars on the cover of our December issue! Tap the link in our bio to read the full cover story and reserve your copy now on @Amazon. Photographed by #AnnieLeibovitz, styled by @tonnegood, Vogue, December 2017.",0.02893025251320891,0.8844441146405284,0.02894674766345632,0.028764275679271763,0.028914609503534708,1
24,186,Vogue,"{'links': [], 'post_id': '1644369835645280562_198154074', 'hashtags': '', 'caption': ""Don't think you can pull off bangs? Let three Parisian It girls show you how they've mastered different takes on laissez-faire fringe (link in bio)."", 'comment_count': 202, 'like_count': 48611, 'link': 'https://www.instagram.com/p/BbR-ac9ASEy/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/23279976_706156322908630_8906317473754644480_n.jpg'}",48813,,MTM3MzI2LTE3MDA4MzA4X2luc3RhZ3JhbSBwaWNfMA,0.7196857596589341,T51FpAHDqWCVia2VuSwxOCOKc8QtPrW059MBdLA4z0s,2017-11-09 16:16:21,instagram pic,,photo,instagram,Don't think you can pull off bangs? Let three Parisian It girls show you how they've mastered different takes on laissez-faire fringe (link in bio).,202.0,Normal,,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/23279976_706156322908630_8906317473754644480_n.jpg,48611.0,https://www.instagram.com/p/BbR-ac9ASEy/,[],1644369835645280562_198154074, photo Don't think you can pull off bangs? Let three Parisian It girls show you how they've mastered different takes on laissez-faire fringe (link in bio).,0.034098269699731794,0.03412356251978562,0.6694721835389835,0.2284269370020919,0.033879047239407094,2
25,202,Vogue,"{'links': [], 'post_id': '1643821476501055892_198154074', 'hashtags': '', 'caption': '""In Trump Time, the clock moves backward. The feeling that time itself is reversing might be the most unsettling aspect of a most unsettling year. What else is Make America Great Again but a promise to re-create the past?"" @britrbennett reflects on the past year since Election Day 2016 in the link in our bio. Photographed by @gordonparksfoundation.', 'comment_count': 1855, 'like_count': 198676, 'link': 'https://www.instagram.com/p/BbQBuxtAOmU/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/23347463_128499567864741_3704515885298352128_n.jpg'}",200531,,MTM3MzI2LTE2OTkxNDIxX2luc3RhZ3JhbSBwaWNfMA,2.693308526067622,lAEDXkJ6q3gqY_kB15w8QyOKc8QtPrW059MBdLA4z0s,2017-11-08 22:06:52,instagram pic,,photo,instagram,"""In Trump Time, the clock moves backward. The feeling that time itself is reversing might be the most unsettling aspect of a most unsettling year. What else is Make America Great Again but a promise to re-create the past?"" @britrbennett reflects on the past year since Election Day 2016 in the link in our bio. Photographed by @gordonparksfoundation.",1855.0,Normal,,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/23347463_128499567864741_3704515885298352128_n.jpg,198676.0,https://www.instagram.com/p/BbQBuxtAOmU/,[],1643821476501055892_198154074," photo ""In Trump Time, the clock moves backward. The feeling that time itself is reversing might be the most unsettling aspect of a most unsettling year. What else is Make America Great Again but a promise to re-create the past?"" @britrbennett reflects on the past year since Election Day 2016 in the link in our bio. Photographed by @gordonparksfoundation.",0.020400558453735045,0.02037965679276255,0.020439180493216642,0.02013173810003661,0.9186488661602491,4
